1025,2,46
1026,2,81
1027,2,224
1027,3,7461
1028,2,16
1029,2,40
1030,2,113
1031,2,163
1032,2,225
1033,2,226
1034,2,5
1034,3,2188
1034,3,3386
1035,2,113
1036,2,227
1036,3,3488
1037,2,13
1038,3,5567
1038,2,107
1038,3,1300
1038,3,3386
1038,3,3971
1038,3,2188
1039,3,1403
1039,3,4190
1039,2,228
1039,3,3913
1039,3,5237
1041,2,142
1044,2,16
1044,3,2517
1044,3,2159
1045,2,6
1046,2,42
1046,3,3386
1046,3,2188
1046,3,4660
1047,2,229
1048,2,6
1049,2,84
1050,2,99
1051,2,12
1053,2,230
1054,3,3386
1054,3,4660
1054,3,2188
1054,2,63
1055,2,99
1056,2,68
1056,3,5399
1056,3,5872
1056,3,693
1057,2,61
1057,3,3906
1058,2,95
1059,2,231
1060,2,123
1061,2,90
1062,3,1781
1062,2,13
1063,2,113
1064,3,3971
1064,3,2188
1064,3,3386
1064,2,14
1064,3,5856
1065,2,171
1066,2,181
1068,2,230
1069,2,75
1070,2,68
1071,3,7002
1071,2,6
1072,2,232
1073,2,190
1074,2,233
1076,2,23
1077,3,1596
1077,3,2188
1079,3,1781
1079,2,111
1080,2,112
1081,2,234
1082,2,2
1083,3,2188
1083,3,838
1083,3,3386
1083,2,189
1084,2,190
1085,3,2679
1085,2,26
1085,3,2609
1085,3,1137
1085,3,4780
1086,3,7147
1086,2,158
1087,2,219
1088,3,5521
1088,3,4880
1088,2,117
1088,3,2224
1089,2,48
1091,2,171
1092,2,122
1093,2,235
1094,2,34
1094,3,5274
1094,3,2188
1094,3,3386
1095,2,16
1096,3,3386
1096,3,3971
1096,2,48
1096,3,2188
1097,2,101
1098,2,98
1098,3,2248
1100,2,36
1101,2,15
1102,2,3
1103,2,12
1104,2,10
1105,2,236
1106,2,237
1107,2,179
1108,2,176
1109,2,45
1110,2,3
1112,2,213
1113,2,140
1113,3,5946
1114,3,4880
1114,2,117
1115,3,1425
1115,2,239
1116,2,122
1117,2,110
1118,3,6650
1118,2,43
1118,3,6918
1119,2,240
1120,2,143
1121,2,68
1122,2,12
1122,3,2188
1122,3,3971
1122,3,3798
1122,3,3386
1125,3,3906
1125,2,242
1126,2,21
1127,2,117
1127,3,4880
1128,2,68
1128,3,1209
1128,3,4190
1128,3,6053
1129,2,36
1130,2,190
1131,2,243
1132,2,244
1133,2,21
1134,3,5870
1134,2,11
1135,2,151
1136,2,149
1137,2,207
1138,2,245
1139,2,81
1140,2,32
1141,2,246
1141,3,3214
1142,2,12
1142,3,2663
1143,2,12
1144,3,2517
1144,3,2910
1144,3,2159
1144,2,247
1145,3,1406
1145,3,2110
1145,2,248
1146,2,88
1146,3,4765
1146,3,736
1146,3,2430
1147,2,249
1149,2,43
1149,3,5000
1150,2,102
1151,2,63
1152,2,156
1153,2,250
1155,2,16
1156,2,84
1157,3,4792
1157,2,22
1158,2,251
1159,2,152
1159,3,1815
1160,3,4177
1160,2,252
1161,2,46
1162,2,2
1162,3,6167
1163,2,253
1164,2,254
1165,3,7298
1165,2,251
1167,2,255
1168,3,4319
1170,2,247
1171,2,12
1172,2,179
1172,3,6303
1173,2,111
1174,2,199
1175,2,147
1176,3,2873
1176,2,2
1177,2,21
1179,3,6344
1179,2,131
1180,2,111
1181,2,177
1182,2,133
1183,2,68
1184,2,110
1184,3,2188
1184,3,4660
1184,3,1653
1184,3,3386
1185,2,6
1185,3,7490
1186,2,138
1187,2,4
1188,2,246
1188,3,6037
1189,2,51
1190,2,44
1191,3,858
1191,2,156
1192,2,68
1193,2,120
1194,2,43
1195,2,15
1196,3,5413
1196,3,6452
1196,2,49
1197,2,15
1198,2,37
1200,2,187
1201,2,239
1202,2,171
1203,2,257
1204,3,6450
1204,2,99
1204,3,3330
1205,2,1
1206,2,108
1207,2,95
1208,2,40
1209,3,6053
1209,2,68
1209,3,4190
1210,2,258
1211,2,179
1212,2,259
1213,2,130
1215,2,89
1216,2,76
1217,2,260
1218,2,30
1219,2,62
1220,2,130
1221,2,171
1222,2,202
1223,2,224
1223,3,7461
1224,3,2095
1224,3,6353
1225,2,77
1226,2,48
1227,2,138
1228,2,14
1229,2,92
1230,2,183
1231,2,198
1232,2,34
1233,2,261
1233,3,1266
1234,3,2188
1234,3,2463
1234,2,14
1235,2,5
1237,2,38
1238,3,2525
1238,2,122
1239,2,19
1240,2,112
1241,2,21
1242,2,176
1244,2,262
1245,2,15
1246,2,124
1247,2,12
1248,3,5607
1248,2,6
1249,2,174
1250,2,61
1252,2,51
1253,2,2
1254,2,24
1254,3,1781
1255,2,218
1256,2,90
1256,3,554
1257,2,5
1257,3,6188
1258,2,46
1259,2,263
1260,3,3330
1260,2,99
1260,3,6450
1261,2,46
1262,3,1508
1262,2,264
1263,2,68
1263,3,3913
1263,3,4190
1264,2,219
1265,2,54
1266,2,261
1269,2,130
1270,3,5960
1270,2,13
1271,2,7
1272,2,48
1273,3,1781
1273,2,16
1274,2,7
1274,3,736
1274,3,4765
1274,3,2430
1275,2,21
1275,3,3971
1275,3,3386
1275,3,2188
1277,2,104
1278,3,6464
1278,2,43
1280,2,43
1281,3,2188
1281,3,3386
1281,2,14
1282,2,265
1283,2,137
1284,3,6727
1284,2,217
1286,3,1491
1286,2,6
1287,2,7
1288,2,181
1290,2,50
1291,2,6
1291,3,6353
1291,3,569
1292,2,100
1293,3,4192
1293,2,20
1295,2,129
1296,2,251
1297,2,12
1298,2,8
1299,2,208
1300,2,107
1300,3,3386
1300,3,5567
1300,3,3971
1300,3,2188
1301,3,772
1301,2,34
1302,2,266
1303,2,130
1304,2,267
1305,2,14
1306,2,142
1307,2,75
1308,2,199
1309,2,63
1309,3,2159
1310,2,68
1311,2,268
1312,2,72
1313,2,269
1314,2,255
1315,2,207
1316,2,151
1317,2,169
1318,3,2095
1318,3,6353
1319,2,68
1321,2,68
1322,2,122
1323,2,101
1324,3,7490
1324,2,6
1325,2,70
1326,2,20
1327,2,190
1328,3,2188
1328,2,107
1328,3,5567
1328,3,3386
1328,3,3971
1328,3,1300
1329,2,269
1331,2,230
1332,2,77
1333,3,3913
1333,2,68
1333,3,4190
1333,3,3745
1334,2,60
1334,3,4254
1335,2,12
1336,3,6452
1336,2,49
1336,3,4147
1337,2,148
1338,2,122
1340,2,138
1341,2,21
1342,2,24
1343,2,142
1343,3,5185
1343,3,4780
1343,3,1137
1344,2,89
1345,2,5
1346,3,6251
1346,3,4190
1346,2,68
1346,3,3913
1348,3,3936
1348,3,2188
1348,2,12
1348,3,3386
1349,2,44
1349,3,7199
1350,2,272
1351,2,40
1352,2,26
1353,2,68
1354,2,260
1355,2,252
1356,2,13
1357,2,32
1358,3,1387
1358,2,97
1359,2,273
1360,2,30
1361,2,230
1362,3,6918
1362,2,274
1362,3,3810
1362,3,1924
1363,2,175
1364,3,6213
1364,2,2
1365,3,5960
1366,2,247
1367,3,2107
1367,2,122
1367,3,5000
1368,3,2095
1368,3,7185
1368,3,6353
1369,2,84
1370,2,247
1371,2,183
1371,3,4304
1372,2,176
1373,2,193
1374,2,15
1375,2,12
1376,2,87
1376,3,7464
1377,2,155
1378,3,2622
1378,2,26
1379,2,195
1380,2,30
1381,2,2
1381,3,1781
1382,2,243
1382,3,6832
1383,2,190
1384,2,46
1385,2,188
1385,3,3386
1385,3,2188
1385,3,4706
1385,3,1648
1386,3,2430
1386,3,4765
1386,2,171
1386,3,736
1387,2,97
1388,2,122
1391,2,123
1392,2,48
1393,2,142
1394,2,160
1394,3,6445
1394,3,4568
1395,2,138
1396,2,275
1396,3,2188
1396,3,2463
1397,2,19
1398,2,122
1399,2,118
1400,2,276
1401,2,128
1402,2,277
1402,3,1903
1402,3,3906
1403,3,4190
1403,2,68
1403,3,3913
1404,2,278
1405,2,5
1406,2,248
1406,3,2110
1407,3,4099
1408,2,152
1409,2,163
1410,2,18
1411,2,136
1412,2,236
1413,2,10
1414,2,279
1415,2,51
1416,3,6821
1416,2,87
1417,2,280
1418,2,161
1419,2,121
1420,2,269
1420,3,1313
1421,2,30
1422,2,120
1424,2,43
1425,2,122
1426,2,226
1427,2,46
1428,2,212
1429,2,63
1430,2,103
1432,2,176
1433,2,247
1434,2,281
1435,2,46
1435,3,6480
1436,2,46
1436,3,6480
1437,2,181
1438,2,240
1439,3,2110
1439,2,248
1439,3,1406
1440,2,99
1440,3,2188
1440,3,1540
1440,3,3386
1441,2,148
1442,2,160
1443,2,108
1444,2,61
1444,3,522
1444,3,5806
1444,3,4152
1445,2,12
1446,2,167
1447,2,97
1447,3,2463
1447,3,5482
1447,3,2188
1447,3,3683
1448,3,6918
1448,2,63
1449,2,154
1450,2,78
1451,2,7
1451,3,1781
1452,2,170
1452,3,2665
1453,2,92
1454,2,48
1455,2,35
1455,3,3971
1455,3,3798
1455,3,3386
1455,3,2188
1457,2,11
1458,2,68
1458,3,3913
1458,3,4190
1458,3,6124
1458,3,1506
1460,2,151
1461,2,27
1462,2,15
1463,2,32
1463,3,6263
1463,3,4448
1463,3,1543
1463,3,621
1464,3,2430
1464,3,3889
1464,2,191
1464,3,736
1464,3,4765
1465,2,36
1466,3,3913
1466,3,4190
1466,2,68
1469,2,175
1470,3,2110
1470,2,10
1471,2,12
1472,2,2
1473,3,3906
1473,2,6
1474,2,34
1476,2,194
1477,2,159
1478,2,97
1478,3,5000
1478,3,2107
1479,2,99
1479,3,575
1481,3,6591
1481,3,718
1481,2,156
1482,3,2200
1482,3,6410
1482,2,60
1482,3,4816
1483,2,13
1483,3,5960
1484,3,1982
1484,2,23
1485,2,12
1486,2,30
1487,2,220
1488,2,117
1488,3,4880
1489,2,259
1490,2,46
1491,2,6
1492,2,109
1494,2,192
1495,2,63
1496,3,3386
1496,3,2188
1496,3,1648
1496,3,4706
1496,2,173
1497,2,26
1499,2,283
1499,3,3858
1499,3,3825
1500,2,213
1500,3,2499
1500,3,2188
1500,3,3386
1500,3,3324
1500,3,5142
1501,2,19
1502,2,67
1503,2,6
1504,2,183
1505,2,160
1506,3,6124
1506,3,4190
1506,2,68
1506,3,3913
1507,2,35
1507,3,5200
1507,3,1571
1507,3,6623
1508,2,257
1509,3,3906
1509,2,6
1510,2,85
1511,3,2050
1511,2,26
1512,2,122
1512,3,5751
1513,2,2
1514,2,284
1516,2,21
1517,2,6
1518,2,19
1519,2,185
1520,3,2159
1520,3,2517
1520,2,247
1521,2,38
1521,3,1781
1522,2,285
1523,2,286
1524,2,147
1525,3,3449
1525,3,3386
1525,3,2188
1525,2,111
1526,2,35
1527,3,1425
1527,2,54
1528,2,287
1529,2,61
1530,2,288
1531,2,122
1531,3,2183
1532,3,6464
1532,2,168
1533,3,1781
1533,2,110
1534,2,104
1535,2,176
1536,3,3435
1536,2,183
1537,3,2188
1537,2,131
1537,3,3386
1537,3,2703
1537,3,3971
1538,2,268
1539,2,143
1540,2,38
1540,3,2188
1540,3,3386
1542,2,39
1543,2,32
1543,3,6263
1544,2,63
1545,2,46
1547,2,116
1548,2,289
1549,3,3906
1549,3,2072
1549,2,242
1550,2,280
1551,2,20
1554,2,46
1555,2,290
1557,2,177
1558,2,204
1559,2,84
1560,2,26
1562,2,145
1563,3,5497
1563,2,235
1564,2,44
1565,3,5960
1565,2,13
1566,2,256
1566,3,7091
1567,2,12
1568,2,117
1570,2,153
1571,3,5200
1571,3,6623
1571,2,291
1572,3,3386
1572,3,838
1572,2,189
1572,3,2188
1573,3,3903
1573,2,48
1574,2,27
1575,2,43
1576,2,12
1577,2,42
1579,2,76
1580,3,4926
1580,2,293
1581,2,166
1582,3,1406
1582,3,3180
1582,2,248
1582,3,2110
1583,3,3913
1583,2,294
1583,3,4190
1584,2,112
1585,2,84
1586,2,151
1588,2,99
1589,2,67
1590,2,47
1590,3,2941
1591,2,116
1592,2,259
1593,2,123
1594,2,28
1595,2,21
1596,3,2188
1597,2,274
1598,3,1781
1598,2,151
1599,2,148
1600,2,3
1601,2,293
1602,2,151
1603,2,43
1604,3,4765
1604,3,736
1604,2,85
1604,3,2430
1605,2,295
1606,3,2188
1606,3,3386
1606,2,43
1606,3,2499
1607,2,12
1608,2,68
1609,3,5856
1609,3,3971
1609,3,2188
1609,2,122
1609,3,3988
1609,3,3386
1611,2,68
1612,2,67
1613,2,61
1613,3,3906
1614,3,6873
1614,2,6
1615,2,160
1617,2,54
1618,2,69
1618,3,5390
1618,3,1879
1619,3,6434
1619,2,26
1620,2,142
1621,2,291
1621,3,559
1622,2,6
1623,2,296
1625,3,6205
1625,2,108
1626,2,210
1627,3,4795
1627,3,7490
1627,2,6
1627,3,3765
1628,3,6344
1628,2,131
1629,2,297
1630,2,298
1631,3,2188
1631,3,2499
1631,2,43
1631,3,3386
1632,2,46
1633,2,48
1634,2,127
1635,2,84
1636,3,4190
1636,2,262
1637,3,2708
1637,3,1070
1637,2,68
1638,2,20
1639,3,7436
1639,2,120
1640,2,56
1641,2,121
1642,2,34
1643,2,8
1644,2,236
1645,2,299
1647,2,60
1647,3,4254
1648,3,4706
1648,3,3386
1648,2,42
1648,3,2188
1649,2,32
1650,2,69
1651,2,120
1652,2,18
1653,3,3386
1653,3,4660
1653,2,110
1653,3,2188
1654,3,986
1654,2,38
1654,3,758
1655,2,183
1655,3,4304
1656,3,6291
1656,2,268
1657,2,122
1658,2,300
1659,2,114
1660,2,21
1661,3,3386
1661,3,3971
1661,3,2188
1661,2,15
1662,2,122
1662,3,3386
1662,3,3798
1662,3,3971
1662,3,2188
1663,2,6
1664,2,12
1665,2,217
1666,2,26
1666,3,2111
1667,2,301
1668,2,163
1669,2,171
1670,3,5720
1670,2,272
1671,3,1137
1671,3,1343
1671,3,5185
1671,3,4780
1671,2,142
1672,2,43
1673,3,522
1673,2,27
1674,3,7091
1674,2,256
1675,2,163
1677,2,79
1678,2,269
1679,2,179
1680,2,93
1680,3,3906
1681,2,48
1682,2,89
1683,2,159
1684,2,126
1685,2,85
1686,2,35
1687,2,37
1688,2,274
1689,3,3386
1689,3,3971
1689,3,2188
1689,2,122
1690,2,107
1691,2,14
1691,3,3386
1691,3,3971
1691,3,2188
1692,2,99
1693,3,3386
1693,3,2188
1693,3,3798
1693,2,35
1693,3,3971
1694,2,254
1695,2,85
1696,2,225
1697,2,22
1697,3,2188
1697,3,2499
1697,3,3386
1698,2,247
1699,2,68
1699,3,1781
1700,2,7
1701,2,43
1702,2,147
1703,2,62
1705,3,2159
1705,2,63
1706,3,2188
1706,3,3386
1706,2,14
1707,2,84
1708,2,178
1710,3,2188
1710,2,179
1710,3,2499
1710,3,3386
1711,2,123
1712,2,69
1713,2,14
1713,3,2383
1713,3,2188
1713,3,5482
1713,3,2463
1714,2,21
1715,2,13
1716,2,217
1717,2,177
1718,3,4780
1718,3,2679
1718,2,26
1718,3,1137
1718,3,2609
1719,2,7
1720,2,134
1721,2,219
1722,2,2
1722,3,1781
1723,2,198
1724,3,2188
1724,3,3386
1724,3,3971
1724,2,274
1725,2,129
1726,2,21
1727,2,12
1728,2,159
1729,2,38
1730,3,4190
1730,3,5626
1730,3,4409
1730,2,68
1730,3,6989
1731,2,177
1732,2,127
1733,2,159
1734,2,108
1735,2,77
1736,2,46
1736,3,2188
1736,3,3386
1736,3,4133
1736,3,3971
1737,3,5241
1737,3,4403
1737,3,4765
1737,2,46
1737,3,736
1737,3,2582
1738,2,199
1739,2,113
1740,3,3386
1740,3,3971
1740,2,122
1740,3,2188
1741,2,141
1742,2,6
1743,2,67
1743,3,3114
1744,2,21
1745,2,12
1745,3,2663
1746,2,63
1746,3,5899
1747,3,3435
1747,2,183
1748,2,12
1749,2,7
1750,2,2
1751,3,736
1751,3,4765
1751,3,2430
1751,2,40
1752,2,302
1752,3,6525
1754,3,2183
1754,2,48
1754,3,6636
1755,2,303
1756,2,22
1757,3,2188
1757,2,150
1757,3,3386
1757,3,3971
1758,2,122
1759,2,123
1761,3,736
1761,2,304
1761,3,4765
1761,3,4114
1762,3,4152
1762,3,522
1762,2,217
1763,3,1998
1763,2,63
1764,2,259
1765,2,123
1765,3,2494
1766,2,272
1767,2,30
1769,2,220
1770,2,68
1770,3,693
1771,3,7369
1771,3,3832
1771,2,32
1772,2,21
1773,2,207
1774,3,4190
1774,3,6989
1774,2,68
1775,3,3691
1775,2,12
1776,2,241
1777,2,157
1778,2,130
1779,3,3971
1779,2,12
1779,3,3386
1779,3,2188
1780,2,43
1781,3,1531
1781,3,2183
1781,3,3466
1781,2,14
1782,2,176
1783,3,1781
1783,2,134
1784,2,219
1785,2,305
1786,2,5
1787,2,24
1787,3,1781
1788,2,14
1789,2,12
1790,2,152
1791,2,193
1792,2,101
1793,2,110
1793,3,1781
1794,3,736
1794,3,2430
1794,2,306
1794,3,4765
1795,2,130
1796,2,307
1797,2,50
1798,2,93
1800,2,154
1801,2,26
1802,2,20
1802,3,4192
1803,2,68
